Date,FEDERALBNK-EQ O,FEDERALBNK-EQ H,FEDERALBNK-EQ L,FEDERALBNK-EQ C,FEDERALBNK-EQ V
11/21/2018 9:15:00 AM,80.45,80.45,80.2,80.25,63587
11/20/2018 3:29:00 PM,79.2,81.2,79.2,81,764681
11/20/2018 3:28:00 PM,79.25,79.3,79.2,79.2,21686
11/20/2018 3:27:00 PM,79.3,79.3,79.25,79.3,15701
11/20/2018 3:26:00 PM,79.3,79.35,79.3,79.3,28586
11/20/2018 3:25:00 PM,79.25,79.35,79.25,79.3,12566
11/20/2018 3:24:00 PM,79.2,79.35,79.2,79.2,15829
11/20/2018 3:23:00 PM,79.2,79.35,79.2,79.2,180544
11/20/2018 3:22:00 PM,79.25,79.35,79.25,79.25,21532
11/20/2018 3:21:00 PM,79.4,79.4,79.25,79.25,29476
11/20/2018 3:20:00 PM,79.35,79.45,79.3,79.4,37610
11/20/2018 3:19:00 PM,79.45,79.45,79.3,79.35,42604
11/20/2018 3:18:00 PM,79.4,79.4,79.35,79.35,30168
11/20/2018 3:17:00 PM,79.3,79.4,79.25,79.4,46042
11/20/2018 3:16:00 PM,79.2,79.25,79.2,79.25,55758
11/20/2018 3:15:00 PM,79.25,79.3,79.15,79.25,78587
11/20/2018 3:14:00 PM,79.35,79.4,79.25,79.3,35917
11/20/2018 3:13:00 PM,79.4,79.45,79.35,79.35,23867
11/20/2018 3:12:00 PM,79.45,79.5,79.4,79.4,29619
11/20/2018 3:11:00 PM,79.6,79.6,79.45,79.45,41216
11/20/2018 3:10:00 PM,79.55,79.6,79.55,79.6,16016
11/20/2018 3:09:00 PM,79.5,79.65,79.45,79.55,59668
11/20/2018 3:08:00 PM,79.45,79.5,79.4,79.45,30132
11/20/2018 3:07:00 PM,79.5,79.55,79.45,79.45,24294
11/20/2018 3:06:00 PM,79.7,79.7,79.55,79.55,26714
11/20/2018 3:05:00 PM,79.55,79.65,79.55,79.65,19954
11/20/2018 3:04:00 PM,79.5,79.6,79.5,79.55,26816
11/20/2018 3:03:00 PM,79.4,79.5,79.4,79.45,9218
11/20/2018 3:02:00 PM,79.4,79.4,79.35,79.35,9173
11/20/2018 3:01:00 PM,79.35,79.4,79.3,79.4,11189
11/20/2018 3:00:00 PM,79.4,79.4,79.3,79.35,18598
11/20/2018 2:59:00 PM,79.45,79.5,79.4,79.4,10003
11/20/2018 2:58:00 PM,79.45,79.45,79.4,79.4,2763
11/20/2018 2:57:00 PM,79.5,79.5,79.4,79.4,15716
11/20/2018 2:56:00 PM,79.5,79.5,79.45,79.45,3241
11/20/2018 2:55:00 PM,79.5,79.5,79.45,79.5,3110
11/20/2018 2:54:00 PM,79.45,79.5,79.45,79.45,2785
11/20/2018 2:53:00 PM,79.5,79.5,79.45,79.45,5281
11/20/2018 2:52:00 PM,79.5,79.5,79.45,79.45,5813
11/20/2018 2:51:00 PM,79.55,79.55,79.35,79.4,7133
11/20/2018 2:50:00 PM,79.75,79.75,79.4,79.55,42990
11/20/2018 2:49:00 PM,79.55,79.75,79.55,79.7,23037
11/20/2018 2:48:00 PM,79.5,79.55,79.45,79.5,17789
11/20/2018 2:47:00 PM,79.4,79.5,79.35,79.4,16171
11/20/2018 2:46:00 PM,79.4,79.4,79.35,79.4,9940
11/20/2018 2:45:00 PM,79.3,79.4,79.3,79.4,9693
11/20/2018 2:44:00 PM,79.3,79.4,79.25,79.3,13641
11/20/2018 2:43:00 PM,79.05,79.3,79,79.3,69733
11/20/2018 2:42:00 PM,79.2,79.2,79,79.05,23640
11/20/2018 2:41:00 PM,79.15,79.2,79.1,79.2,23087
11/20/2018 2:40:00 PM,79.15,79.15,79.1,79.1,12338
11/20/2018 2:39:00 PM,79.2,79.2,79.05,79.15,34403
11/20/2018 2:38:00 PM,79,79.2,79,79.2,19211
11/20/2018 2:37:00 PM,79.2,79.2,78.9,79,149177
11/20/2018 2:36:00 PM,79.25,79.25,79.1,79.2,24023
11/20/2018 2:35:00 PM,79.2,79.25,79.15,79.25,86232
11/20/2018 2:34:00 PM,79.2,79.35,79.15,79.2,118723
11/20/2018 2:33:00 PM,79.6,79.6,79.15,79.15,167167
11/20/2018 2:32:00 PM,79.7,79.7,79.5,79.6,25402
11/20/2018 2:31:00 PM,79.7,79.7,79.65,79.7,10126
11/20/2018 2:30:00 PM,79.7,79.7,79.65,79.7,3859
11/20/2018 2:29:00 PM,79.65,79.7,79.65,79.65,3406
11/20/2018 2:28:00 PM,79.65,79.7,79.6,79.65,8760
11/20/2018 2:27:00 PM,79.8,79.8,79.65,79.65,21926
11/20/2018 2:26:00 PM,79.85,79.85,79.75,79.8,5333
11/20/2018 2:25:00 PM,79.9,79.9,79.8,79.8,6388
11/20/2018 2:24:00 PM,79.85,79.9,79.8,79.9,4837
11/20/2018 2:23:00 PM,79.75,79.85,79.75,79.8,9109
11/20/2018 2:22:00 PM,79.9,79.9,79.75,79.75,22088
11/20/2018 2:21:00 PM,79.9,79.9,79.8,79.9,8081
11/20/2018 2:20:00 PM,79.9,79.9,79.85,79.9,5526
11/20/2018 2:19:00 PM,79.9,79.95,79.8,79.9,4964
11/20/2018 2:18:00 PM,79.8,79.9,79.8,79.9,24231
11/20/2018 2:17:00 PM,79.95,80,79.85,79.85,17683
11/20/2018 2:16:00 PM,79.85,79.95,79.85,79.95,10991
11/20/2018 2:15:00 PM,79.85,79.85,79.8,79.85,4706
11/20/2018 2:14:00 PM,79.8,79.85,79.75,79.85,3463
11/20/2018 2:13:00 PM,79.8,79.85,79.75,79.75,6450
11/20/2018 2:12:00 PM,79.8,79.85,79.75,79.8,9604
11/20/2018 2:11:00 PM,79.85,79.85,79.75,79.8,10997
11/20/2018 2:10:00 PM,79.85,79.85,79.75,79.85,11124
11/20/2018 2:09:00 PM,79.8,79.85,79.75,79.85,5297
11/20/2018 2:08:00 PM,79.8,79.8,79.75,79.8,12242
11/20/2018 2:07:00 PM,79.8,79.8,79.75,79.75,8520
11/20/2018 2:06:00 PM,79.6,79.8,79.6,79.75,11935
11/20/2018 2:05:00 PM,79.6,79.6,79.5,79.55,12959
11/20/2018 2:04:00 PM,79.6,79.6,79.5,79.6,24228
11/20/2018 2:03:00 PM,79.8,79.8,79.5,79.6,53109
11/20/2018 2:02:00 PM,79.95,79.95,79.65,79.8,52945
11/20/2018 2:01:00 PM,79.9,79.95,79.8,79.95,19913
11/20/2018 2:00:00 PM,79.9,79.9,79.85,79.9,4651
11/20/2018 1:59:00 PM,79.85,79.9,79.8,79.9,10640
11/20/2018 1:58:00 PM,79.95,79.95,79.8,79.85,13485
11/20/2018 1:57:00 PM,80,80.05,79.9,79.95,30089
11/20/2018 1:56:00 PM,80.05,80.1,80,80.05,7257
11/20/2018 1:55:00 PM,80.1,80.1,80,80.05,37107
11/20/2018 1:54:00 PM,79.95,80.1,79.95,80.1,30527
11/20/2018 1:53:00 PM,79.95,80,79.85,79.95,33031
11/20/2018 1:52:00 PM,80.05,80.1,79.9,79.95,41789
11/20/2018 1:51:00 PM,80.05,80.05,80,80.05,11195
11/20/2018 1:50:00 PM,79.95,80.1,79.9,80.05,28283
11/20/2018 1:49:00 PM,80,80.05,79.9,79.95,17865
11/20/2018 1:48:00 PM,79.9,80,79.9,80,9879
11/20/2018 1:47:00 PM,79.9,79.95,79.85,79.9,8002
11/20/2018 1:46:00 PM,79.9,79.9,79.85,79.9,16598
11/20/2018 1:45:00 PM,79.85,79.9,79.85,79.85,8655
11/20/2018 1:44:00 PM,79.85,79.9,79.85,79.85,10940
11/20/2018 1:43:00 PM,79.85,79.85,79.8,79.85,8272
11/20/2018 1:42:00 PM,79.9,79.9,79.8,79.85,22528
11/20/2018 1:41:00 PM,79.9,79.9,79.85,79.9,4394
11/20/2018 1:40:00 PM,79.9,79.9,79.8,79.9,6612
11/20/2018 1:39:00 PM,79.7,79.9,79.65,79.9,58204
11/20/2018 1:38:00 PM,79.9,79.9,79.65,79.7,58703
11/20/2018 1:37:00 PM,79.9,79.95,79.85,79.9,17169
11/20/2018 1:36:00 PM,80.1,80.1,79.7,79.85,159195
11/20/2018 1:35:00 PM,80.2,80.2,80.05,80.1,54450
11/20/2018 1:34:00 PM,80.2,80.2,80.15,80.15,6718
11/20/2018 1:33:00 PM,80.2,80.2,80.15,80.2,4604
11/20/2018 1:32:00 PM,80.2,80.25,80.15,80.15,8125
11/20/2018 1:31:00 PM,80.3,80.3,80.2,80.2,19173
11/20/2018 1:30:00 PM,80.2,80.3,80.2,80.3,10743
11/20/2018 1:29:00 PM,80.3,80.3,80.2,80.2,9188
11/20/2018 1:28:00 PM,80.5,80.5,80.3,80.3,23228
11/20/2018 1:27:00 PM,80.45,80.5,80.4,80.5,11142
11/20/2018 1:26:00 PM,80.55,80.55,80.4,80.45,15047
11/20/2018 1:25:00 PM,80.6,80.6,80.5,80.55,10316
11/20/2018 1:24:00 PM,80.55,80.6,80.5,80.55,10503
11/20/2018 1:23:00 PM,80.55,80.6,80.5,80.55,44686
11/20/2018 1:22:00 PM,80.5,80.55,80.45,80.55,14326
11/20/2018 1:21:00 PM,80.55,80.55,80.45,80.5,7416
11/20/2018 1:20:00 PM,80.5,80.6,80.5,80.55,4758
11/20/2018 1:19:00 PM,80.45,80.6,80.4,80.5,52856
11/20/2018 1:18:00 PM,80.4,80.45,80.35,80.4,6184
11/20/2018 1:17:00 PM,80.35,80.4,80.3,80.35,11171
11/20/2018 1:16:00 PM,80.4,80.4,80.3,80.35,5069
11/20/2018 1:15:00 PM,80.35,80.4,80.3,80.4,24789
11/20/2018 1:14:00 PM,80.2,80.3,80.2,80.25,25038
11/20/2018 1:13:00 PM,80.2,80.3,80.15,80.2,23119
11/20/2018 1:12:00 PM,80.3,80.3,80.15,80.2,27322
11/20/2018 1:11:00 PM,80.3,80.3,80.25,80.25,7175
11/20/2018 1:10:00 PM,80.35,80.4,80.3,80.3,30184
11/20/2018 1:09:00 PM,80.4,80.4,80.3,80.35,4590
11/20/2018 1:08:00 PM,80.35,80.4,80.35,80.4,2377
11/20/2018 1:07:00 PM,80.4,80.4,80.35,80.35,10340
11/20/2018 1:06:00 PM,80.35,80.4,80.3,80.35,3799
11/20/2018 1:05:00 PM,80.4,80.4,80.3,80.35,7411
11/20/2018 1:04:00 PM,80.4,80.45,80.35,80.4,17733
11/20/2018 1:03:00 PM,80.35,80.45,80.3,80.4,23168
11/20/2018 1:02:00 PM,80.3,80.4,80.25,80.35,27709
11/20/2018 1:01:00 PM,80.3,80.35,80.25,80.3,11021
11/20/2018 1:00:00 PM,80.35,80.35,80.2,80.3,35786
11/20/2018 12:59:00 PM,80.3,80.4,80.3,80.35,6194
11/20/2018 12:58:00 PM,80.35,80.4,80.25,80.3,18248
11/20/2018 12:57:00 PM,80.3,80.35,80.25,80.3,8134
11/20/2018 12:56:00 PM,80.25,80.35,80.15,80.3,50631
11/20/2018 12:55:00 PM,80.2,80.3,80.15,80.25,25314
11/20/2018 12:54:00 PM,80.3,80.35,80.2,80.2,53172
11/20/2018 12:53:00 PM,80.25,80.4,80.2,80.25,32086
11/20/2018 12:52:00 PM,80.3,80.3,80.2,80.3,41493
11/20/2018 12:51:00 PM,80.4,80.45,80.15,80.3,87147
11/20/2018 12:50:00 PM,80.45,80.5,80.35,80.45,46119
11/20/2018 12:49:00 PM,80.65,80.65,80.25,80.45,231473
11/20/2018 12:48:00 PM,80.8,80.85,80.6,80.65,44227
11/20/2018 12:47:00 PM,80.85,80.9,80.8,80.85,12695
11/20/2018 12:46:00 PM,80.85,80.9,80.8,80.8,4952
11/20/2018 12:45:00 PM,80.95,80.95,80.85,80.85,5690
11/20/2018 12:44:00 PM,81.05,81.05,80.95,80.95,5735
11/20/2018 12:43:00 PM,81,81.05,80.95,81,4065
11/20/2018 12:42:00 PM,81,81.05,80.95,81,13840
11/20/2018 12:41:00 PM,81.05,81.05,80.9,81,7639
11/20/2018 12:40:00 PM,81,81.05,81,81,5826
11/20/2018 12:39:00 PM,81.05,81.05,81,81.05,4715
11/20/2018 12:38:00 PM,81,81.05,80.95,81,6019
11/20/2018 12:37:00 PM,80.95,81,80.9,80.95,13553
11/20/2018 12:36:00 PM,80.95,80.95,80.85,80.95,4186
11/20/2018 12:35:00 PM,80.95,80.95,80.85,80.9,5069
11/20/2018 12:34:00 PM,80.95,80.95,80.9,80.9,5805
11/20/2018 12:33:00 PM,81,81,80.9,80.95,4942
11/20/2018 12:32:00 PM,80.95,81,80.9,81,4236
11/20/2018 12:31:00 PM,81.05,81.05,80.95,80.95,18095
11/20/2018 12:30:00 PM,81.1,81.1,81,81.05,10908
11/20/2018 12:29:00 PM,81.1,81.1,81.05,81.05,9814
11/20/2018 12:28:00 PM,81.1,81.1,81.05,81.1,4689
11/20/2018 12:27:00 PM,81,81.1,81,81.05,10154
11/20/2018 12:26:00 PM,81.05,81.1,81,81,10139
11/20/2018 12:25:00 PM,80.95,81.05,80.9,81,22302
11/20/2018 12:24:00 PM,80.85,80.95,80.85,80.95,11580
11/20/2018 12:23:00 PM,80.85,80.95,80.8,80.85,82341
11/20/2018 12:22:00 PM,80.85,80.9,80.8,80.85,41386
11/20/2018 12:21:00 PM,80.85,80.9,80.8,80.85,5480
11/20/2018 12:20:00 PM,80.9,80.95,80.85,80.9,38862
11/20/2018 12:19:00 PM,80.7,80.9,80.6,80.9,37900
11/20/2018 12:18:00 PM,80.65,80.7,80.6,80.65,5179
11/20/2018 12:17:00 PM,80.7,80.7,80.6,80.65,15041
11/20/2018 12:16:00 PM,80.7,80.7,80.65,80.7,3848
11/20/2018 12:15:00 PM,80.7,80.7,80.65,80.7,7108
11/20/2018 12:14:00 PM,80.75,80.75,80.7,80.7,8203
11/20/2018 12:13:00 PM,80.7,80.8,80.7,80.75,10107
11/20/2018 12:12:00 PM,80.7,80.75,80.65,80.7,7130
11/20/2018 12:11:00 PM,80.65,80.7,80.65,80.7,4863
11/20/2018 12:10:00 PM,80.65,80.7,80.6,80.7,23737
11/20/2018 12:09:00 PM,80.7,80.75,80.65,80.65,21952
11/20/2018 12:08:00 PM,80.75,80.75,80.6,80.7,25807
11/20/2018 12:07:00 PM,80.8,80.8,80.7,80.75,9193
11/20/2018 12:06:00 PM,80.75,80.8,80.75,80.8,5589
11/20/2018 12:05:00 PM,80.8,80.8,80.7,80.8,8143
11/20/2018 12:04:00 PM,80.8,80.8,80.75,80.8,9328
11/20/2018 12:03:00 PM,80.75,80.8,80.75,80.75,4394
11/20/2018 12:02:00 PM,80.8,80.8,80.75,80.8,4286
11/20/2018 12:01:00 PM,80.85,80.85,80.75,80.8,8729
11/20/2018 12:00:00 PM,80.9,80.9,80.8,80.85,12020
11/20/2018 11:59:00 AM,80.9,80.9,80.8,80.9,6456
11/20/2018 11:58:00 AM,80.9,80.9,80.8,80.9,12318
11/20/2018 11:57:00 AM,80.8,80.9,80.75,80.85,26976
11/20/2018 11:56:00 AM,80.8,80.8,80.75,80.8,15167
11/20/2018 11:55:00 AM,80.8,80.85,80.8,80.8,6480
11/20/2018 11:54:00 AM,80.8,80.8,80.75,80.8,17726
11/20/2018 11:53:00 AM,80.75,80.8,80.7,80.75,8337
11/20/2018 11:52:00 AM,80.7,80.75,80.65,80.7,18191
11/20/2018 11:51:00 AM,80.7,80.7,80.65,80.7,6067
11/20/2018 11:50:00 AM,80.7,80.7,80.65,80.7,4023
11/20/2018 11:49:00 AM,80.7,80.7,80.65,80.65,13441
11/20/2018 11:48:00 AM,80.7,80.7,80.65,80.7,26603
11/20/2018 11:47:00 AM,80.7,80.7,80.65,80.7,20136
11/20/2018 11:46:00 AM,80.7,80.7,80.65,80.7,6367
11/20/2018 11:45:00 AM,80.7,80.7,80.6,80.7,59470
11/20/2018 11:44:00 AM,80.6,80.65,80.6,80.65,26789
11/20/2018 11:43:00 AM,80.7,80.7,80.6,80.6,27977
11/20/2018 11:42:00 AM,80.85,80.9,80.65,80.65,53930
11/20/2018 11:41:00 AM,80.9,81,80.85,80.85,19068
11/20/2018 11:40:00 AM,80.95,80.95,80.9,80.9,6273
11/20/2018 11:39:00 AM,80.95,80.95,80.9,80.95,22329
11/20/2018 11:38:00 AM,81,81,80.95,81,5326
11/20/2018 11:37:00 AM,80.9,81,80.9,81,4099
11/20/2018 11:36:00 AM,81,81,80.9,80.9,9510
11/20/2018 11:35:00 AM,81.1,81.1,80.95,81,71073
11/20/2018 11:34:00 AM,81.15,81.15,81.1,81.1,7014
11/20/2018 11:33:00 AM,81.25,81.25,81.05,81.15,17748
11/20/2018 11:32:00 AM,81.25,81.25,81.2,81.25,2898
11/20/2018 11:31:00 AM,81.25,81.25,81.2,81.2,3842
11/20/2018 11:30:00 AM,81.25,81.25,81.2,81.25,3370
11/20/2018 11:29:00 AM,81.3,81.3,81.2,81.2,11413
11/20/2018 11:28:00 AM,81.25,81.3,81.2,81.25,13323
11/20/2018 11:27:00 AM,81.2,81.25,81.15,81.2,11212
11/20/2018 11:26:00 AM,81.15,81.2,81.1,81.2,10002
11/20/2018 11:25:00 AM,81.05,81.15,81.05,81.15,3970
11/20/2018 11:24:00 AM,81.05,81.05,81,81.05,15674
11/20/2018 11:23:00 AM,81.1,81.1,81,81.05,14456
11/20/2018 11:22:00 AM,81,81.1,81,81.1,6083
11/20/2018 11:21:00 AM,81,81.1,80.95,81,18252
11/20/2018 11:20:00 AM,81,81,80.95,80.95,9571
11/20/2018 11:19:00 AM,80.95,81,80.9,81,17703
11/20/2018 11:18:00 AM,81.1,81.1,81,81,9977
11/20/2018 11:17:00 AM,80.9,81.1,80.9,81.1,23932
11/20/2018 11:16:00 AM,81.1,81.1,80.9,80.9,85963
11/20/2018 11:15:00 AM,81.2,81.2,81.05,81.05,37952
11/20/2018 11:14:00 AM,81.2,81.2,81.15,81.15,9619
11/20/2018 11:13:00 AM,81.2,81.2,81.15,81.2,7484
11/20/2018 11:12:00 AM,81.25,81.25,81.15,81.2,14556
11/20/2018 11:11:00 AM,81.25,81.25,81.2,81.2,12076
11/20/2018 11:10:00 AM,81.25,81.25,81.2,81.25,11198
11/20/2018 11:09:00 AM,81.3,81.3,81.2,81.2,28217
11/20/2018 11:08:00 AM,81.3,81.3,81.25,81.3,4675
11/20/2018 11:07:00 AM,81.3,81.35,81.25,81.3,17627
11/20/2018 11:06:00 AM,81.4,81.4,81.3,81.35,7272
11/20/2018 11:05:00 AM,81.4,81.4,81.35,81.4,2785
11/20/2018 11:04:00 AM,81.35,81.4,81.3,81.4,13599
11/20/2018 11:03:00 AM,81.45,81.5,81.4,81.4,20273
11/20/2018 11:02:00 AM,81.45,81.45,81.4,81.45,3374
11/20/2018 11:01:00 AM,81.5,81.5,81.4,81.45,7155
11/20/2018 11:00:00 AM,81.45,81.5,81.4,81.45,3569
11/20/2018 10:59:00 AM,81.45,81.45,81.4,81.4,3739
11/20/2018 10:58:00 AM,81.5,81.5,81.4,81.4,3933
11/20/2018 10:57:00 AM,81.5,81.5,81.4,81.5,4389
11/20/2018 10:56:00 AM,81.5,81.5,81.45,81.5,7092
11/20/2018 10:55:00 AM,81.4,81.5,81.4,81.5,3764
11/20/2018 10:54:00 AM,81.5,81.5,81.4,81.4,5274
11/20/2018 10:53:00 AM,81.45,81.5,81.4,81.5,9616
11/20/2018 10:52:00 AM,81.4,81.5,81.4,81.45,4847
11/20/2018 10:51:00 AM,81.4,81.5,81.4,81.5,15577
11/20/2018 10:50:00 AM,81.45,81.45,81.4,81.4,10786
11/20/2018 10:49:00 AM,81.5,81.5,81.4,81.4,6030
11/20/2018 10:48:00 AM,81.5,81.5,81.45,81.5,2803
11/20/2018 10:47:00 AM,81.5,81.5,81.4,81.5,8326
11/20/2018 10:46:00 AM,81.6,81.6,81.45,81.5,14296
11/20/2018 10:45:00 AM,81.6,81.6,81.5,81.55,8259
11/20/2018 10:44:00 AM,81.7,81.7,81.55,81.55,10999
11/20/2018 10:43:00 AM,81.7,81.75,81.6,81.65,14732
11/20/2018 10:42:00 AM,81.65,81.75,81.65,81.65,6612
11/20/2018 10:41:00 AM,81.65,81.7,81.6,81.65,12991
11/20/2018 10:40:00 AM,81.5,81.65,81.5,81.6,6547
11/20/2018 10:39:00 AM,81.55,81.6,81.5,81.5,20588
11/20/2018 10:38:00 AM,81.75,81.8,81.5,81.55,46988
11/20/2018 10:37:00 AM,81.65,81.75,81.6,81.75,50292
11/20/2018 10:36:00 AM,81.55,81.7,81.5,81.7,35673
11/20/2018 10:35:00 AM,81.5,81.55,81.5,81.5,65693
11/20/2018 10:34:00 AM,81.45,81.55,81.35,81.5,60864
11/20/2018 10:33:00 AM,81.45,81.5,81.4,81.4,8240
11/20/2018 10:32:00 AM,81.4,81.5,81.4,81.45,10551
11/20/2018 10:31:00 AM,81.45,81.45,81.4,81.4,8707
11/20/2018 10:30:00 AM,81.35,81.5,81.3,81.45,58931
11/20/2018 10:29:00 AM,81.4,81.4,81.3,81.35,7345
11/20/2018 10:28:00 AM,81.25,81.4,81.25,81.35,17356
11/20/2018 10:27:00 AM,81.3,81.4,81.25,81.25,54064
11/20/2018 10:26:00 AM,81.35,81.4,81.35,81.35,11280
11/20/2018 10:25:00 AM,81.45,81.5,81.35,81.35,17225
11/20/2018 10:24:00 AM,81.5,81.5,81.45,81.45,5929
11/20/2018 10:23:00 AM,81.5,81.5,81.4,81.5,3726
11/20/2018 10:22:00 AM,81.5,81.5,81.45,81.5,11874
11/20/2018 10:21:00 AM,81.4,81.5,81.4,81.5,7753
11/20/2018 10:20:00 AM,81.4,81.45,81.35,81.45,7163
11/20/2018 10:19:00 AM,81.4,81.45,81.4,81.4,11653
11/20/2018 10:18:00 AM,81.4,81.45,81.35,81.35,6505
11/20/2018 10:17:00 AM,81.4,81.45,81.4,81.4,10478
11/20/2018 10:16:00 AM,81.45,81.5,81.4,81.4,19239
11/20/2018 10:15:00 AM,81.45,81.5,81.4,81.45,9661
11/20/2018 10:14:00 AM,81.45,81.55,81.4,81.45,23059
11/20/2018 10:13:00 AM,81.35,81.45,81.3,81.4,34278
11/20/2018 10:12:00 AM,81.4,81.4,81.3,81.35,7899
11/20/2018 10:11:00 AM,81.3,81.4,81.3,81.35,10316
11/20/2018 10:10:00 AM,81.35,81.4,81.3,81.3,18282
11/20/2018 10:09:00 AM,81.5,81.5,81.35,81.35,28934
11/20/2018 10:08:00 AM,81.5,81.5,81.45,81.45,6622
11/20/2018 10:07:00 AM,81.5,81.55,81.5,81.5,45191
11/20/2018 10:06:00 AM,81.5,81.55,81.45,81.5,63163
11/20/2018 10:05:00 AM,81.65,81.65,81.5,81.55,11001
11/20/2018 10:04:00 AM,81.6,81.65,81.5,81.6,9471
11/20/2018 10:03:00 AM,81.55,81.6,81.55,81.55,22059
11/20/2018 10:02:00 AM,81.55,81.6,81.5,81.55,10165
11/20/2018 10:01:00 AM,81.4,81.6,81.4,81.55,24422
11/20/2018 10:00:00 AM,81.4,81.5,81.4,81.45,14679
11/20/2018 9:59:00 AM,81.45,81.45,81.35,81.45,32565
11/20/2018 9:58:00 AM,81.5,81.5,81.4,81.4,19785
11/20/2018 9:57:00 AM,81.55,81.55,81.45,81.45,91071
11/20/2018 9:56:00 AM,81.55,81.6,81.5,81.5,10680
11/20/2018 9:55:00 AM,81.6,81.6,81.5,81.55,46125
11/20/2018 9:54:00 AM,81.7,81.75,81.6,81.6,9134
11/20/2018 9:53:00 AM,81.75,81.75,81.65,81.65,45397
11/20/2018 9:52:00 AM,81.7,81.8,81.7,81.7,18045
11/20/2018 9:51:00 AM,81.75,81.75,81.65,81.7,15707
11/20/2018 9:50:00 AM,81.8,81.8,81.65,81.75,48786
11/20/2018 9:49:00 AM,81.9,81.9,81.75,81.85,30476
11/20/2018 9:48:00 AM,81.7,81.9,81.6,81.85,96152
11/20/2018 9:47:00 AM,81.6,81.9,81.5,81.7,215788
11/20/2018 9:46:00 AM,81.55,81.65,81.5,81.55,60209
11/20/2018 9:45:00 AM,81.55,81.55,81.5,81.55,22143
11/20/2018 9:44:00 AM,81.5,81.55,81.45,81.5,98172
11/20/2018 9:43:00 AM,81.5,81.5,81.4,81.5,59349
11/20/2018 9:42:00 AM,81.4,81.5,81.4,81.45,30687
11/20/2018 9:41:00 AM,81.45,81.5,81.3,81.5,28829
11/20/2018 9:40:00 AM,81.45,81.6,81.45,81.45,52565
11/20/2018 9:39:00 AM,81.25,81.55,81.2,81.45,104033
11/20/2018 9:38:00 AM,81.2,81.25,81.15,81.2,24337
11/20/2018 9:37:00 AM,81.15,81.2,81.1,81.2,33819
11/20/2018 9:36:00 AM,80.95,81.15,80.95,81.15,16801
11/20/2018 9:35:00 AM,80.8,81,80.75,80.95,43318
11/20/2018 9:34:00 AM,80.8,80.8,80.75,80.8,12895
11/20/2018 9:33:00 AM,80.8,80.95,80.75,80.8,35949
11/20/2018 9:32:00 AM,80.95,80.95,80.8,80.8,59598
11/20/2018 9:31:00 AM,80.9,81,80.9,80.9,15434
11/20/2018 9:30:00 AM,81,81.05,80.9,80.9,28033
11/20/2018 9:29:00 AM,81.15,81.3,80.95,81,109589
11/20/2018 9:28:00 AM,81.15,81.25,81.1,81.15,18379
11/20/2018 9:27:00 AM,81.05,81.2,81.05,81.15,24264
11/20/2018 9:26:00 AM,81.05,81.15,81.05,81.15,19089
11/20/2018 9:25:00 AM,81.1,81.2,81,81.05,25901
11/20/2018 9:24:00 AM,81.35,81.4,81.05,81.1,88812
11/20/2018 9:23:00 AM,81.25,81.45,81.2,81.35,42060
11/20/2018 9:22:00 AM,81.15,81.35,81.1,81.25,48216
11/20/2018 9:21:00 AM,81.15,81.15,81.05,81.15,28694
11/20/2018 9:20:00 AM,80.95,81.2,80.95,81.05,61436
11/20/2018 9:19:00 AM,80.6,80.95,80.6,80.95,66373
11/20/2018 9:18:00 AM,80.65,80.7,80.55,80.55,15201
11/20/2018 9:17:00 AM,80.6,80.7,80.55,80.65,79495
11/20/2018 9:16:00 AM,80.8,80.8,80.6,80.75,102112
11/20/2018 9:15:00 AM,80.9,81.2,80.8,80.8,83217
11/19/2018 3:29:00 PM,81.15,81.35,81.15,81.2,34326
11/19/2018 3:28:00 PM,81.2,81.25,81.15,81.2,24788
11/19/2018 3:27:00 PM,81.35,81.35,81.2,81.25,22668
11/19/2018 3:26:00 PM,81.25,81.4,81.25,81.35,21774
11/19/2018 3:25:00 PM,81.25,81.25,81.2,81.25,29913
11/19/2018 3:24:00 PM,81.25,81.25,81.15,81.2,52165
11/19/2018 3:23:00 PM,80.95,81.1,80.95,81.05,142580
11/19/2018 3:22:00 PM,81.15,81.15,81,81.05,106136
11/19/2018 3:21:00 PM,81.2,81.3,81.1,81.15,73106
11/19/2018 3:20:00 PM,81.2,81.3,81.15,81.25,44145
11/19/2018 3:19:00 PM,81.25,81.25,81.15,81.2,17747
11/19/2018 3:18:00 PM,81.2,81.25,81.15,81.25,43052
11/19/2018 3:17:00 PM,81.1,81.15,81.05,81.15,65756
11/19/2018 3:16:00 PM,81.15,81.15,81.05,81.1,33780
11/19/2018 3:15:00 PM,81.25,81.25,81.1,81.1,58594
11/19/2018 3:14:00 PM,81.2,81.3,81.2,81.2,22234
11/19/2018 3:13:00 PM,81.25,81.3,81.2,81.25,38946
11/19/2018 3:12:00 PM,81.35,81.35,81.25,81.3,30646
11/19/2018 3:11:00 PM,81.35,81.35,81.25,81.35,29217
11/19/2018 3:10:00 PM,81.5,81.5,81.2,81.3,79626
11/19/2018 3:09:00 PM,81.45,81.5,81.35,81.5,51398
11/19/2018 3:08:00 PM,81.5,81.6,81.4,81.45,68459
11/19/2018 3:07:00 PM,81.55,81.65,81.5,81.5,25185
11/19/2018 3:06:00 PM,81.65,81.65,81.55,81.55,18568
11/19/2018 3:05:00 PM,81.65,81.65,81.6,81.65,7677
