Date,NIFTY18NOVFUT O,NIFTY18NOVFUT H,NIFTY18NOVFUT L,NIFTY18NOVFUT C,NIFTY18NOVFUT V
11/22/2018 2:46:00 PM,10558.45,10561.45,10555,10556.15,23325
11/22/2018 2:45:00 PM,10554.75,10559.85,10554.75,10558.5,15825
11/22/2018 2:44:00 PM,10550,10556.95,10549.95,10556.25,23850
11/22/2018 2:43:00 PM,10549.15,10550.65,10546.1,10550,28725
11/22/2018 2:42:00 PM,10548.9,10549.45,10544.95,10549.15,36000
11/22/2018 2:41:00 PM,10545.5,10549.8,10543.6,10549.8,45225
11/22/2018 2:40:00 PM,10553.6,10554.2,10543.65,10544.75,73575
11/22/2018 2:39:00 PM,10553.8,10555,10552.55,10553.85,10350
11/22/2018 2:38:00 PM,10551.95,10557.4,10551.15,10553.8,16200
11/22/2018 2:37:00 PM,10553.1,10553.1,10550.4,10552,25200
11/22/2018 2:36:00 PM,10557.9,10558.6,10553.15,10553.15,12825
11/22/2018 2:35:00 PM,10559.85,10559.85,10556.05,10557.9,6825
11/22/2018 2:34:00 PM,10558,10560,10555,10559.85,14850
11/22/2018 2:33:00 PM,10554.95,10560,10554,10558,21750
11/22/2018 2:32:00 PM,10553.55,10556.25,10553.15,10554.95,23250
11/22/2018 2:31:00 PM,10559,10559.8,10553.05,10553.05,15225
11/22/2018 2:30:00 PM,10565,10565,10558,10559,38250
11/22/2018 2:29:00 PM,10568.15,10568.15,10564.85,10565,10575
11/22/2018 2:28:00 PM,10569.9,10570.8,10565,10568.15,7275
11/22/2018 2:27:00 PM,10568,10570,10565.55,10568.85,7200
11/22/2018 2:26:00 PM,10564.05,10568.8,10563.15,10568,4575
11/22/2018 2:25:00 PM,10565.35,10567.8,10562.6,10564.3,10650
11/22/2018 2:24:00 PM,10571.65,10571.65,10564.9,10564.9,17700
11/22/2018 2:23:00 PM,10574.55,10574.55,10568.2,10572.75,9150
11/22/2018 2:22:00 PM,10574.05,10575.95,10573.25,10574.55,7275
11/22/2018 2:21:00 PM,10578.55,10578.55,10571.1,10574.95,31425
11/22/2018 2:20:00 PM,10582.05,10583.1,10577.9,10578.55,37500
11/22/2018 2:19:00 PM,10572.05,10581.5,10572.05,10581.05,31350
11/22/2018 2:18:00 PM,10568.4,10572.4,10567.85,10572.05,12075
11/22/2018 2:17:00 PM,10565.3,10568.5,10564.9,10568.4,7200
11/22/2018 2:16:00 PM,10562,10565,10561.3,10565,20625
11/22/2018 2:15:00 PM,10566,10566.4,10561,10561.55,15825
11/22/2018 2:14:00 PM,10568.5,10568.5,10566.25,10566.3,7800
11/22/2018 2:13:00 PM,10571,10571.95,10568.5,10568.5,4200
11/22/2018 2:12:00 PM,10567.95,10571.25,10567.95,10571,4425
11/22/2018 2:11:00 PM,10568.1,10569.8,10567.3,10568.75,8025
11/22/2018 2:10:00 PM,10576,10577,10568.05,10568.75,12825
11/22/2018 2:09:00 PM,10579.35,10579.35,10574.6,10575.2,15525
11/22/2018 2:08:00 PM,10575.1,10579,10575.1,10579,29025
11/22/2018 2:07:00 PM,10572.55,10577,10572,10575.1,23700
11/22/2018 2:06:00 PM,10570,10572.9,10569.85,10572.55,18375
11/22/2018 2:05:00 PM,10569.95,10570.45,10567.35,10569.55,6675
11/22/2018 2:04:00 PM,10567.95,10570.75,10566.55,10570.75,7350
11/22/2018 2:03:00 PM,10567.15,10570,10567.15,10567.95,8325
11/22/2018 2:02:00 PM,10563.75,10569,10563.75,10567.15,9450
11/22/2018 2:01:00 PM,10563.9,10564.45,10561.6,10563,6375
11/22/2018 2:00:00 PM,10562,10563.7,10561.2,10563.7,15300
11/22/2018 1:59:00 PM,10565.9,10565.95,10562,10563,10875
11/22/2018 1:58:00 PM,10566.35,10568.05,10565.25,10565.9,8475
11/22/2018 1:57:00 PM,10569.25,10570.05,10566.3,10566.35,8775
11/22/2018 1:56:00 PM,10569.2,10572,10569.2,10569.25,13125
11/22/2018 1:55:00 PM,10566.5,10571.35,10566.5,10569.2,19350
11/22/2018 1:54:00 PM,10569.65,10570,10565.55,10568,14025
11/22/2018 1:53:00 PM,10569.3,10570,10567.95,10569.65,11925
11/22/2018 1:52:00 PM,10568.75,10571.05,10567.9,10570.05,24225
11/22/2018 1:51:00 PM,10562.75,10569.95,10562.15,10568.75,19500
11/22/2018 1:50:00 PM,10564,10564.45,10560.6,10562.7,10500
11/22/2018 1:49:00 PM,10563.5,10565.1,10560.7,10564,16650
11/22/2018 1:48:00 PM,10562,10564.9,10561.55,10563.5,14700
11/22/2018 1:47:00 PM,10558,10562,10558,10562,27225
11/22/2018 1:46:00 PM,10557,10559.95,10555,10559,16425
11/22/2018 1:45:00 PM,10551.8,10557.05,10550.6,10556.95,38850
11/22/2018 1:44:00 PM,10549.7,10552.45,10547.05,10552.05,34950
11/22/2018 1:43:00 PM,10555,10555,10548,10549,114675
11/22/2018 1:42:00 PM,10558.45,10560,10554,10554,19650
11/22/2018 1:41:00 PM,10561.6,10561.6,10555.45,10558.45,65100
11/22/2018 1:40:00 PM,10567,10567,10563,10563,14775
11/22/2018 1:39:00 PM,10568.85,10570.45,10567,10567,11925
11/22/2018 1:38:00 PM,10568.55,10570.8,10568,10568.85,16125
11/22/2018 1:37:00 PM,10567.85,10570,10567,10568.55,14250
11/22/2018 1:36:00 PM,10568,10569,10565.6,10567.85,11175
11/22/2018 1:35:00 PM,10570,10570.05,10566.45,10568,16050
11/22/2018 1:34:00 PM,10570.9,10573,10568.4,10570.4,15375
11/22/2018 1:33:00 PM,10564.8,10571,10562.5,10571,15300
11/22/2018 1:32:00 PM,10564,10565,10562,10564,13275
11/22/2018 1:31:00 PM,10565.5,10566,10559.6,10563.9,25875
11/22/2018 1:30:00 PM,10566.4,10566.4,10559.85,10565.5,77700
11/22/2018 1:29:00 PM,10566.15,10568,10563.3,10566,21675
11/22/2018 1:28:00 PM,10570,10571.15,10566.35,10566.35,26475
11/22/2018 1:27:00 PM,10570,10572,10568.05,10570,33075
11/22/2018 1:26:00 PM,10565,10571.05,10565,10571,41550
11/22/2018 1:25:00 PM,10570.65,10570.65,10563.05,10565,64500
11/22/2018 1:24:00 PM,10574.3,10575,10571,10571,13650
11/22/2018 1:23:00 PM,10572,10574.5,10572,10574.3,11475
11/22/2018 1:22:00 PM,10570.1,10574.55,10570.1,10572,13350
11/22/2018 1:21:00 PM,10573.15,10574.2,10568.45,10571.85,22650
11/22/2018 1:20:00 PM,10572.6,10574.95,10568,10574.5,30900
11/22/2018 1:19:00 PM,10570.5,10575,10566.5,10572,112950
11/22/2018 1:18:00 PM,10581,10581,10571.2,10572,130575
11/22/2018 1:17:00 PM,10585.55,10585.55,10580,10580.55,21825
11/22/2018 1:16:00 PM,10586.25,10586.25,10584.1,10586,13875
11/22/2018 1:15:00 PM,10587.4,10587.55,10583,10586.25,11775
11/22/2018 1:14:00 PM,10590.65,10590.65,10585.8,10587.4,8775
11/22/2018 1:13:00 PM,10591.9,10593,10589.05,10589.05,29100
11/22/2018 1:12:00 PM,10590,10592,10588.2,10592,18825
11/22/2018 1:11:00 PM,10589.55,10590,10588,10589.9,21300
11/22/2018 1:10:00 PM,10587.7,10589.55,10581.05,10589.55,31125
11/22/2018 1:09:00 PM,10584.9,10587.55,10581,10587.55,36600
11/22/2018 1:08:00 PM,10580.85,10585,10579.95,10585,25350
11/22/2018 1:07:00 PM,10587.05,10588.5,10578.95,10582.5,93225
11/22/2018 1:06:00 PM,10584.1,10587,10581.3,10587,42225
11/22/2018 1:05:00 PM,10589.1,10589.3,10581.7,10583.15,111375
11/22/2018 1:04:00 PM,10594,10594.1,10592,10592,24975
11/22/2018 1:03:00 PM,10596.45,10599.25,10592.95,10592.95,15900
11/22/2018 1:02:00 PM,10596.05,10599.7,10596,10596.95,16125
11/22/2018 1:01:00 PM,10593.1,10598.85,10593.1,10598,34650
11/22/2018 1:00:00 PM,10608,10608.65,10591.05,10593.05,194325
11/22/2018 12:59:00 PM,10607,10609,10603.2,10608,51900
11/22/2018 12:58:00 PM,10609.75,10611.75,10606.15,10607,34200
11/22/2018 12:57:00 PM,10612.8,10613,10609.15,10610,27975
11/22/2018 12:56:00 PM,10613.5,10614.3,10611.3,10612.8,6225
11/22/2018 12:55:00 PM,10613.85,10616.65,10611,10613.5,12450
11/22/2018 12:54:00 PM,10613.8,10616.75,10613.75,10613.85,8475
11/22/2018 12:53:00 PM,10616,10616.95,10613.8,10614,11100
11/22/2018 12:52:00 PM,10615,10619.8,10615,10616,11700
11/22/2018 12:51:00 PM,10614,10616,10612.8,10615.8,20550
11/22/2018 12:50:00 PM,10613,10614.75,10612.45,10613.3,19050
11/22/2018 12:49:00 PM,10620.05,10621,10612.55,10613,43650
11/22/2018 12:48:00 PM,10623,10623.05,10620.6,10620.9,6675
11/22/2018 12:47:00 PM,10626,10626.9,10623,10623,6075
11/22/2018 12:46:00 PM,10620.45,10627,10620.1,10626,11550
11/22/2018 12:45:00 PM,10624,10624,10621.15,10621.2,15975
11/22/2018 12:44:00 PM,10626.8,10627,10623.05,10624,9600
11/22/2018 12:43:00 PM,10626.9,10630,10626,10626,8850
11/22/2018 12:42:00 PM,10630,10630.3,10626.3,10626.9,12075
11/22/2018 12:41:00 PM,10630.1,10630.95,10630,10630.3,5100
11/22/2018 12:40:00 PM,10632.6,10632.75,10630,10630.95,9225
11/22/2018 12:39:00 PM,10635,10636,10632.55,10633.5,7500
11/22/2018 12:38:00 PM,10633,10635.75,10632,10635.75,18225
11/22/2018 12:37:00 PM,10636.05,10636.05,10632.4,10633,24075
11/22/2018 12:36:00 PM,10638.9,10639.45,10636,10637.55,31875
11/22/2018 12:35:00 PM,10636.2,10639.7,10635.55,10638,96525
11/22/2018 12:34:00 PM,10632.9,10637,10632.1,10636.2,34800
11/22/2018 12:33:00 PM,10626.55,10633.85,10626.55,10632.9,24225
11/22/2018 12:32:00 PM,10627.9,10628,10626,10627.85,4950
11/22/2018 12:31:00 PM,10626.9,10627.9,10626,10627.9,7200
11/22/2018 12:30:00 PM,10626,10628,10626,10626.9,3750
11/22/2018 12:29:00 PM,10627.95,10627.95,10626,10626,5175
11/22/2018 12:28:00 PM,10627.4,10628.3,10626.7,10627.7,9000
11/22/2018 12:27:00 PM,10629.95,10629.95,10626.7,10627.4,19050
11/22/2018 12:26:00 PM,10628,10629.95,10626,10629,12975
11/22/2018 12:25:00 PM,10626.9,10628,10625.95,10628,7950
11/22/2018 12:24:00 PM,10625,10626.9,10624.05,10626.9,5250
11/22/2018 12:23:00 PM,10624.05,10625.7,10624,10624.05,6675
11/22/2018 12:22:00 PM,10626.5,10627.7,10623,10624.05,13575
11/22/2018 12:21:00 PM,10624.45,10628,10623.5,10627.95,16200
11/22/2018 12:20:00 PM,10622,10625,10622,10624.45,16950
11/22/2018 12:19:00 PM,10618.75,10623,10618,10622,8550
11/22/2018 12:18:00 PM,10615.1,10618.95,10615.1,10618.95,1725
11/22/2018 12:17:00 PM,10615,10616.45,10614.1,10615.1,5400
11/22/2018 12:16:00 PM,10616.25,10616.8,10613.45,10615,4650
11/22/2018 12:15:00 PM,10617.8,10618,10616,10616.25,1350
11/22/2018 12:14:00 PM,10615,10617.95,10614.75,10617.8,3000
11/22/2018 12:13:00 PM,10613.95,10615.2,10613.1,10615,3450
11/22/2018 12:12:00 PM,10618,10619.75,10613.95,10613.95,5025
11/22/2018 12:11:00 PM,10621.5,10621.5,10618,10618,6450
11/22/2018 12:10:00 PM,10617.2,10622.95,10617.2,10621.5,8250
11/22/2018 12:09:00 PM,10621.05,10621.05,10615.55,10617.6,3450
11/22/2018 12:08:00 PM,10619.3,10621.4,10619.3,10621.05,5250
11/22/2018 12:07:00 PM,10614,10621.35,10614,10621.35,15900
11/22/2018 12:06:00 PM,10612.5,10614,10612.3,10614,2400
11/22/2018 12:05:00 PM,10614.35,10614.35,10612.25,10613.95,2325
11/22/2018 12:04:00 PM,10612.9,10614.85,10612.5,10614.75,1800
11/22/2018 12:03:00 PM,10613.85,10614.9,10612.3,10612.9,4125
11/22/2018 12:02:00 PM,10611.05,10614,10611,10613.9,2850
11/22/2018 12:01:00 PM,10613,10613.9,10611,10611.05,6975
11/22/2018 12:00:00 PM,10614,10614.7,10612.95,10613,2175
11/22/2018 11:59:00 AM,10613.55,10614.7,10610.7,10614.45,4050
11/22/2018 11:58:00 AM,10612,10613.8,10610.7,10613.55,10425
11/22/2018 11:57:00 AM,10611.55,10612.25,10610.65,10612,9675
11/22/2018 11:56:00 AM,10615.1,10616,10611.5,10611.55,9750
11/22/2018 11:55:00 AM,10617.3,10618,10615,10615.1,2700
11/22/2018 11:54:00 AM,10619.8,10619.8,10615.3,10617.3,8325
11/22/2018 11:53:00 AM,10617.95,10619.9,10616.95,10619.8,1725
11/22/2018 11:52:00 AM,10617.75,10618.45,10615.55,10617.95,4275
11/22/2018 11:51:00 AM,10617,10618.5,10617,10618.25,5700
11/22/2018 11:50:00 AM,10614,10617.7,10614,10617,2175
11/22/2018 11:49:00 AM,10615.15,10617,10614,10614,5550
11/22/2018 11:48:00 AM,10615.05,10615.95,10614,10615.15,5475
11/22/2018 11:47:00 AM,10615,10615.95,10613.45,10615.95,8625
11/22/2018 11:46:00 AM,10617,10617,10613.35,10613.55,7875
11/22/2018 11:45:00 AM,10620.15,10620.15,10617,10617,12300
11/22/2018 11:44:00 AM,10623.25,10624.45,10620,10620.15,4350
11/22/2018 11:43:00 AM,10626.05,10626.75,10623.2,10623.25,3375
11/22/2018 11:42:00 AM,10621.9,10626.75,10621.9,10626.05,3900
11/22/2018 11:41:00 AM,10624,10624.25,10621.9,10621.9,4050
11/22/2018 11:40:00 AM,10624.3,10625.7,10623.45,10623.45,5775
11/22/2018 11:39:00 AM,10625.5,10625.5,10622.5,10624.3,4425
11/22/2018 11:38:00 AM,10626.45,10627,10625,10625,8025
11/22/2018 11:37:00 AM,10627,10628,10625.5,10625.5,7575
11/22/2018 11:36:00 AM,10625.9,10628.9,10625,10627.8,22200
11/22/2018 11:35:00 AM,10621.9,10626,10621,10625.75,15450
11/22/2018 11:34:00 AM,10620,10622,10619.4,10621.9,4125
11/22/2018 11:33:00 AM,10620,10620.95,10619,10620,9000
11/22/2018 11:32:00 AM,10617.85,10620,10617,10620,4350
11/22/2018 11:31:00 AM,10615.8,10618.5,10614.65,10617.75,9450
11/22/2018 11:30:00 AM,10619.3,10619.85,10615.95,10615.95,3300
11/22/2018 11:29:00 AM,10618.2,10620,10618.05,10619.3,6750
11/22/2018 11:28:00 AM,10615.05,10620,10615.05,10620,8025
11/22/2018 11:27:00 AM,10613.3,10616.9,10613.3,10615.05,2850
11/22/2018 11:26:00 AM,10613.3,10613.9,10611.25,10613.3,4575
11/22/2018 11:25:00 AM,10614,10616.5,10612,10613.3,6675
11/22/2018 11:24:00 AM,10613.05,10615.4,10611.2,10614,10575
11/22/2018 11:23:00 AM,10615.95,10616.05,10612.65,10613.05,12375
11/22/2018 11:22:00 AM,10615.45,10617.45,10615.35,10615.95,6675
11/22/2018 11:21:00 AM,10619.55,10620.4,10618,10619.35,3900
11/22/2018 11:20:00 AM,10619.25,10620.8,10618,10619.55,7200
11/22/2018 11:19:00 AM,10623,10623,10619,10619.1,8550
11/22/2018 11:18:00 AM,10623.5,10624.05,10623,10623.05,16425
11/22/2018 11:17:00 AM,10623,10624,10622.8,10623.5,8475
11/22/2018 11:16:00 AM,10622.35,10623,10621,10623,6375
11/22/2018 11:15:00 AM,10618.55,10622.8,10618.45,10622.35,14700
11/22/2018 11:14:00 AM,10616,10619.45,10616,10618.55,9075
11/22/2018 11:13:00 AM,10614.2,10617.15,10614.2,10616,7800
11/22/2018 11:12:00 AM,10615.45,10615.85,10614,10614.2,4800
11/22/2018 11:11:00 AM,10613,10615.15,10612.5,10615,4800
11/22/2018 11:10:00 AM,10612,10613.85,10610,10613,9525
11/22/2018 11:09:00 AM,10616,10617,10612.1,10612.6,7275
11/22/2018 11:08:00 AM,10617.4,10617.4,10613.2,10616,5850
11/22/2018 11:07:00 AM,10617.95,10618,10614.45,10615.5,7875
11/22/2018 11:06:00 AM,10617.3,10618.8,10615.15,10617.95,29700
11/22/2018 11:05:00 AM,10612.45,10617.15,10612,10617.15,19950
11/22/2018 11:04:00 AM,10609,10612.35,10608.3,10612.25,13650
11/22/2018 11:03:00 AM,10609.45,10611,10607.15,10609,19350
11/22/2018 11:02:00 AM,10610.7,10611,10606.5,10609.25,30900
11/22/2018 11:01:00 AM,10611,10612.4,10606.1,10608.45,72900
11/22/2018 11:00:00 AM,10616.3,10617.4,10611,10612.4,20625
11/22/2018 10:59:00 AM,10621,10621.75,10616.3,10616.3,10350
11/22/2018 10:58:00 AM,10620,10621,10618.5,10619.75,5925
11/22/2018 10:57:00 AM,10621.5,10622.85,10620,10620,8550
11/22/2018 10:56:00 AM,10620,10621.5,10617.65,10621.5,10125
11/22/2018 10:55:00 AM,10620,10621.95,10619.6,10620,10275
11/22/2018 10:54:00 AM,10618,10621,10615.2,10620,16125
11/22/2018 10:53:00 AM,10613.1,10618,10612.1,10618,19575
11/22/2018 10:52:00 AM,10615.95,10616.5,10612.2,10613,9150
11/22/2018 10:51:00 AM,10615.7,10615.95,10611.3,10615.95,30750
11/22/2018 10:50:00 AM,10618,10619.5,10615.7,10616,14025
11/22/2018 10:49:00 AM,10619.9,10620,10616.9,10618,9300
11/22/2018 10:48:00 AM,10617.3,10619.9,10615.5,10619.9,12975
11/22/2018 10:47:00 AM,10620.95,10620.95,10614,10618,68175
11/22/2018 10:46:00 AM,10623,10625.3,10620.95,10620.95,10800
11/22/2018 10:45:00 AM,10625.1,10626.7,10622,10623,12750
11/22/2018 10:44:00 AM,10626.75,10627.95,10625,10625,5925
11/22/2018 10:43:00 AM,10623.4,10629.45,10623,10626.75,12450
11/22/2018 10:42:00 AM,10627.9,10629,10620.9,10623,70050
11/22/2018 10:41:00 AM,10634,10634,10628,10628,41475
11/22/2018 10:40:00 AM,10635,10636,10632.3,10634,16950
11/22/2018 10:39:00 AM,10634,10635.65,10631.6,10635.65,13050
11/22/2018 10:38:00 AM,10635.15,10635.8,10633.3,10634,9000
11/22/2018 10:37:00 AM,10636.3,10637.35,10635.15,10635.7,4275
11/22/2018 10:36:00 AM,10637.45,10637.45,10635,10636.3,6150
11/22/2018 10:35:00 AM,10635.05,10638,10634.75,10637.45,15825
11/22/2018 10:34:00 AM,10637.75,10639.4,10635.5,10635.5,6900
11/22/2018 10:33:00 AM,10635.6,10637.8,10635.6,10637.3,2550
11/22/2018 10:32:00 AM,10634,10636.1,10633,10635.6,9900
11/22/2018 10:31:00 AM,10636,10636.05,10633,10634.3,6975
11/22/2018 10:30:00 AM,10633.55,10636.4,10633.05,10636,4875
11/22/2018 10:29:00 AM,10635.6,10635.6,10633.1,10633.1,9150
11/22/2018 10:28:00 AM,10637.95,10638.9,10635.25,10635.6,5175
11/22/2018 10:27:00 AM,10635.55,10637.95,10635,10637.95,4200
11/22/2018 10:26:00 AM,10638.3,10640.7,10635.05,10635.15,10575
11/22/2018 10:25:00 AM,10640,10640,10637.25,10638.05,5100
11/22/2018 10:24:00 AM,10638,10642,10638,10639.8,17475
11/22/2018 10:23:00 AM,10637.1,10639,10637.05,10638,5700
11/22/2018 10:22:00 AM,10638,10639.8,10637.1,10637.1,7425
11/22/2018 10:21:00 AM,10638,10638,10635.65,10638,13125
11/22/2018 10:20:00 AM,10635,10638.9,10634.6,10638,10650
11/22/2018 10:19:00 AM,10633.05,10635,10632,10635,8325
11/22/2018 10:18:00 AM,10633,10634.45,10632,10633.05,15150
11/22/2018 10:17:00 AM,10631.1,10634.5,10631,10633,7200
11/22/2018 10:16:00 AM,10628.25,10631.1,10627.05,10631.1,23700
11/22/2018 10:15:00 AM,10630,10630,10628.05,10628.25,7800
11/22/2018 10:14:00 AM,10630.7,10631.95,10630,10630,64200
11/22/2018 10:13:00 AM,10630,10633,10630,10631,14775
11/22/2018 10:12:00 AM,10633.35,10633.35,10628,10630,21075
11/22/2018 10:11:00 AM,10633.3,10634.2,10632,10633.35,15525
11/22/2018 10:10:00 AM,10635.1,10635.1,10632.1,10633.3,15075
11/22/2018 10:09:00 AM,10634.25,10635,10632.05,10635,14700
11/22/2018 10:08:00 AM,10629.55,10634.9,10629.55,10633.65,24675
11/22/2018 10:07:00 AM,10629.15,10630,10627.3,10629.45,36300
11/22/2018 10:06:00 AM,10633,10633,10628.25,10628.95,131775
11/22/2018 10:05:00 AM,10635.75,10635.75,10631,10632,12975
11/22/2018 10:04:00 AM,10636.2,10637.15,10634,10634.5,8250
11/22/2018 10:03:00 AM,10637.7,10638.9,10635.2,10637.3,5175
11/22/2018 10:02:00 AM,10634,10638.2,10633.25,10635,14625
11/22/2018 10:01:00 AM,10633.15,10635.35,10632.75,10634,13650
11/22/2018 10:00:00 AM,10635.2,10635.5,10633.15,10633.15,16200
11/22/2018 9:59:00 AM,10639.45,10639.45,10635.05,10636.85,9225
11/22/2018 9:58:00 AM,10641.05,10641.2,10636.05,10639.9,16650
11/22/2018 9:57:00 AM,10640.25,10643.45,10640.25,10641.05,8700
11/22/2018 9:56:00 AM,10641.55,10643.9,10640.25,10640.25,8550
11/22/2018 9:55:00 AM,10643,10646,10641.55,10641.55,22800
11/22/2018 9:54:00 AM,10644.75,10644.95,10641,10643,11925
11/22/2018 9:53:00 AM,10642,10644.75,10641,10643,23025
11/22/2018 9:52:00 AM,10642.3,10645,10642.3,10642.65,17175
11/22/2018 9:51:00 AM,10640.5,10644,10640.5,10642.5,11775
11/22/2018 9:50:00 AM,10640,10640.5,10637.05,10640.5,18450
11/22/2018 9:49:00 AM,10642,10643.8,10640.5,10640.5,13875
11/22/2018 9:48:00 AM,10643.8,10644.65,10642,10642.75,13275
11/22/2018 9:47:00 AM,10643,10647,10642.2,10643.75,39825
11/22/2018 9:46:00 AM,10637.75,10644.45,10637.25,10643.05,46875
11/22/2018 9:45:00 AM,10634.25,10639,10634.25,10638.2,16725
11/22/2018 9:44:00 AM,10632.8,10634.2,10630.55,10634,13875
11/22/2018 9:43:00 AM,10634.6,10636.75,10631.1,10632.8,43725
11/22/2018 9:42:00 AM,10632.25,10635.1,10632.25,10635.1,7575
11/22/2018 9:41:00 AM,10631.2,10632.25,10630,10632.25,12300
11/22/2018 9:40:00 AM,10634.45,10634.45,10630,10632,21375
11/22/2018 9:39:00 AM,10639.45,10640,10633.1,10634,26325
11/22/2018 9:38:00 AM,10638.8,10640.65,10637.85,10639.4,20175
11/22/2018 9:37:00 AM,10637.1,10641.35,10637.05,10638,20475
11/22/2018 9:36:00 AM,10640,10640,10636.1,10637.15,24825
11/22/2018 9:35:00 AM,10640.2,10641.3,10636.05,10639.9,38475
11/22/2018 9:34:00 AM,10637.45,10642.6,10637.45,10640.1,49725
11/22/2018 9:33:00 AM,10636.1,10637.95,10635,10637.75,20250
11/22/2018 9:32:00 AM,10638.3,10638.5,10632.95,10635.2,41250
11/22/2018 9:31:00 AM,10634,10639.9,10633.45,10638.75,66150
11/22/2018 9:30:00 AM,10628.55,10633.05,10626.2,10632.75,43275
11/22/2018 9:29:00 AM,10630,10630,10625.7,10629,31875
11/22/2018 9:28:00 AM,10631.2,10631.2,10628,10629.35,32100
11/22/2018 9:27:00 AM,10623,10631.05,10621.05,10631.05,32625
11/22/2018 9:26:00 AM,10619,10625,10619,10623,41250
11/22/2018 9:25:00 AM,10615.45,10619.25,10615.15,10619.25,15825
11/22/2018 9:24:00 AM,10617.2,10618.65,10615.15,10615.15,28275
11/22/2018 9:23:00 AM,10613.05,10617.3,10612.7,10617.3,45900
11/22/2018 9:22:00 AM,10610.05,10613.2,10609.85,10613.05,23775
11/22/2018 9:21:00 AM,10612,10613.5,10608.25,10610,37050
11/22/2018 9:20:00 AM,10613,10614.35,10608.8,10612,45900
11/22/2018 9:19:00 AM,10613.25,10614.7,10611.2,10612.4,39825
11/22/2018 9:18:00 AM,10613,10615.7,10612,10613.25,35850
11/22/2018 9:17:00 AM,10621.25,10621.25,10612.45,10612.45,68250
11/22/2018 9:16:00 AM,10625.05,10628.05,10621.65,10622.25,68850
11/22/2018 9:15:00 AM,10624.95,10629.4,10620.05,10625,132375
11/21/2018 3:29:00 PM,10627.45,10628.5,10625,10626.9,143625
11/21/2018 3:28:00 PM,10628.9,10629.25,10627,10627,57075
11/21/2018 3:27:00 PM,10627,10629,10627,10628.85,40575
11/21/2018 3:26:00 PM,10625.75,10627.15,10625.55,10626.95,35325
11/21/2018 3:25:00 PM,10625.5,10626.45,10624.75,10626,38025
11/21/2018 3:24:00 PM,10621.5,10625.8,10621.5,10625.8,53700
11/21/2018 3:23:00 PM,10619.65,10621.6,10618.85,10621.15,56100
11/21/2018 3:22:00 PM,10615.75,10619.75,10615.55,10619.65,26325
11/21/2018 3:21:00 PM,10612.45,10616.65,10611.3,10615.75,30450
11/21/2018 3:20:00 PM,10607.8,10613,10606.25,10613,54975
11/21/2018 3:19:00 PM,10610.85,10610.85,10607.75,10607.95,32325
11/21/2018 3:18:00 PM,10610.3,10612.6,10609.9,10611,31800
11/21/2018 3:17:00 PM,10615.35,10615.5,10608.7,10610.3,48075
11/21/2018 3:16:00 PM,10614.95,10618.05,10614.95,10615.35,43275
11/21/2018 3:15:00 PM,10620.4,10621.6,10613.35,10614.1,39600
11/21/2018 3:14:00 PM,10618.85,10623.2,10618.55,10621.15,30300
11/21/2018 3:13:00 PM,10617,10619,10616.1,10618,19050
11/21/2018 3:12:00 PM,10618.75,10619.25,10615.5,10616.35,25500
11/21/2018 3:11:00 PM,10615.5,10621.6,10615.05,10618.75,21975
11/21/2018 3:10:00 PM,10625.25,10626,10616,10616,29250
11/21/2018 3:09:00 PM,10627.15,10629,10625.25,10625.25,19875
11/21/2018 3:08:00 PM,10624.05,10627.4,10622.05,10627.15,12975
11/21/2018 3:07:00 PM,10623.55,10625,10621,10623.8,29550
11/21/2018 3:06:00 PM,10613.5,10623,10613.35,10623,30600
11/21/2018 3:05:00 PM,10621.95,10622.85,10611.8,10613.25,65775
11/21/2018 3:04:00 PM,10629.5,10630,10620.25,10622,104025
11/21/2018 3:03:00 PM,10633,10635.7,10629.1,10630,19725
11/21/2018 3:02:00 PM,10636,10637,10632.95,10632.95,14625
11/21/2018 3:01:00 PM,10631,10637.95,10631,10635.9,27750
11/21/2018 3:00:00 PM,10634.05,10634.05,10627,10630.2,31950
11/21/2018 2:59:00 PM,10633,10634.2,10631.2,10634.05,10275
11/21/2018 2:58:00 PM,10633.35,10635.4,10633,10633,7575
11/21/2018 2:57:00 PM,10635.25,10636.95,10631,10633,12075
11/21/2018 2:56:00 PM,10631.9,10637.4,10631.9,10635.4,18300
11/21/2018 2:55:00 PM,10630.95,10632.95,10626.9,10631.95,25575
11/21/2018 2:54:00 PM,10634.7,10634.7,10627.55,10630.15,52650
11/21/2018 2:53:00 PM,10638,10638.85,10633.65,10635.2,20175
11/21/2018 2:52:00 PM,10642.45,10642.65,10638,10638,8925
11/21/2018 2:51:00 PM,10640.4,10643.75,10639.1,10643.2,9750
11/21/2018 2:50:00 PM,10639.15,10642.35,10638.15,10640.4,12375
11/21/2018 2:49:00 PM,10642.6,10644.85,10637.5,10638.5,16800
11/21/2018 2:48:00 PM,10645.95,10645.95,10642.35,10642.6,8475
11/21/2018 2:47:00 PM,10644,10648.8,10643.7,10645.95,16650
11/21/2018 2:46:00 PM,10637,10643.5,10637,10643.5,14850
11/21/2018 2:45:00 PM,10647,10647,10637.8,10637.8,16350
11/21/2018 2:44:00 PM,10644,10647,10642.35,10647,7650
11/21/2018 2:43:00 PM,10639.8,10644.75,10638.85,10643,26100
